java -jar RankLib-2.14.jar -train ../data/experiment/pos_train.txt -test ../data/experiment/pos_test.txt -validate ../data/experiment/pos_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_pos.txt

Discard orig. features
Training data:	../data/experiment/pos_train.txt
Test data:	../data/experiment/pos_test.txt
Validation data:	../data/experiment/pos_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_pos.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/pos_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/pos_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/pos_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
207     | 0.6863    | 0.615     | 
208     | 0.6869    | 0.6134    | 
209     | 0.6882    | 0.6164    | 
210     | 0.6874    | 0.6152    | 
211     | 0.6874    | 0.6156    | 
212     | 0.6881    | 0.6179    | 
213     | 0.6884    | 0.619     | 
214     | 0.6886    | 0.6185    | 
215     | 0.6884    | 0.6186    | 
216     | 0.6877    | 0.6189    | 
217     | 0.6879    | 0.6191    | 
218     | 0.6883    | 0.6182    | 
219     | 0.6882    | 0.6198    | 
220     | 0.6885    | 0.6194    | 
221     | 0.6885    | 0.6208    | 
222     | 0.6889    | 0.6203    | 
223     | 0.6897    | 0.622     | 
224     | 0.6902    | 0.6221    | 
225     | 0.6904    | 0.6238    | 
226     | 0.6903    | 0.6243    | 
227     | 0.6897    | 0.6214    | 
228     | 0.6898    | 0.6217    | 
229     | 0.6906    | 0.623     | 
230     | 0.6908    | 0.623     | 
231     | 0.691     | 0.6232    | 
232     | 0.6912    | 0.6229    | 
233     | 0.6915    | 0.6234    | 
234     | 0.6922    | 0.6228    | 
235     | 0.6931    | 0.6217    | 
236     | 0.6934    | 0.6239    | 
237     | 0.6939    | 0.6245    | 
238     | 0.6946    | 0.6252    | 
239     | 0.6962    | 0.6254    | 
240     | 0.6963    | 0.6256    | 
241     | 0.6954    | 0.6252    | 
242     | 0.6962    | 0.6259    | 
243     | 0.697     | 0.6264    | 
244     | 0.6967    | 0.6264    | 
245     | 0.6968    | 0.6266    | 
246     | 0.6971    | 0.6263    | 
247     | 0.6974    | 0.6258    | 
248     | 0.6969    | 0.6253    | 
249     | 0.6977    | 0.6253    | 
250     | 0.6982    | 0.6256    | 
251     | 0.6976    | 0.6267    | 
252     | 0.6972    | 0.626     | 
253     | 0.6988    | 0.6271    | 
254     | 0.6989    | 0.6247    | 
255     | 0.6987    | 0.6255    | 
256     | 0.6985    | 0.6273    | 
257     | 0.699     | 0.6273    | 
258     | 0.6988    | 0.6273    | 
259     | 0.6988    | 0.6269    | 
260     | 0.6986    | 0.6258    | 
261     | 0.699     | 0.6256    | 
262     | 0.6992    | 0.624     | 
263     | 0.699     | 0.6238    | 
264     | 0.6995    | 0.6241    | 
265     | 0.7       | 0.6251    | 
266     | 0.7016    | 0.6266    | 
267     | 0.7018    | 0.6264    | 
268     | 0.7025    | 0.6264    | 
269     | 0.7026    | 0.6264    | 
270     | 0.7033    | 0.6271    | 
271     | 0.7037    | 0.6279    | 
272     | 0.7033    | 0.629     | 
273     | 0.7031    | 0.6297    | 
274     | 0.7034    | 0.6285    | 
275     | 0.7056    | 0.6286    | 
276     | 0.7059    | 0.6291    | 
277     | 0.706     | 0.6303    | 
278     | 0.706     | 0.6293    | 
279     | 0.7067    | 0.6294    | 
280     | 0.7076    | 0.6305    | 
281     | 0.7074    | 0.6298    | 
282     | 0.7076    | 0.6289    | 
283     | 0.7072    | 0.6287    | 
284     | 0.708     | 0.6273    | 
285     | 0.7086    | 0.6293    | 
286     | 0.7085    | 0.6284    | 
287     | 0.7082    | 0.6281    | 
288     | 0.7082    | 0.6278    | 
289     | 0.7085    | 0.6297    | 
290     | 0.7086    | 0.6287    | 
291     | 0.7088    | 0.6297    | 
292     | 0.7087    | 0.6302    | 
293     | 0.7094    | 0.6312    | 
294     | 0.7103    | 0.6313    | 
295     | 0.7099    | 0.6309    | 
296     | 0.7103    | 0.6308    | 
297     | 0.711     | 0.6307    | 
298     | 0.7117    | 0.6307    | 
299     | 0.7127    | 0.6311    | 
300     | 0.7132    | 0.6314    | 
301     | 0.7137    | 0.6314    | 
302     | 0.7142    | 0.6278    | 
303     | 0.7149    | 0.6278    | 
304     | 0.7153    | 0.6279    | 
305     | 0.7154    | 0.6278    | 
306     | 0.7172    | 0.6298    | 
307     | 0.716     | 0.6294    | 
308     | 0.7174    | 0.631     | 
309     | 0.7175    | 0.6287    | 
310     | 0.7175    | 0.6283    | 
311     | 0.7185    | 0.6296    | 
312     | 0.7193    | 0.6309    | 
313     | 0.7192    | 0.6317    | 
314     | 0.7195    | 0.632     | 
315     | 0.7186    | 0.6314    | 
316     | 0.7194    | 0.6313    | 
317     | 0.7198    | 0.6305    | 
318     | 0.7203    | 0.6308    | 
319     | 0.7206    | 0.6314    | 
320     | 0.721     | 0.6316    | 
321     | 0.7218    | 0.6317    | 
322     | 0.7221    | 0.6318    | 
323     | 0.7224    | 0.6328    | 
324     | 0.7218    | 0.6335    | 
325     | 0.7222    | 0.6343    | 
326     | 0.7218    | 0.6344    | 
327     | 0.7218    | 0.6344    | 
328     | 0.7217    | 0.6343    | 
329     | 0.7223    | 0.6327    | 
330     | 0.722     | 0.6335    | 
331     | 0.722     | 0.6335    | 
332     | 0.7241    | 0.6339    | 
333     | 0.7236    | 0.6332    | 
334     | 0.7242    | 0.6332    | 
335     | 0.7242    | 0.632     | 
336     | 0.7254    | 0.6335    | 
337     | 0.7255    | 0.6338    | 
338     | 0.7254    | 0.6318    | 
339     | 0.7248    | 0.6318    | 
340     | 0.7244    | 0.6319    | 
341     | 0.7254    | 0.6331    | 
342     | 0.7259    | 0.6331    | 
343     | 0.7261    | 0.6334    | 
344     | 0.7259    | 0.6358    | 
345     | 0.7262    | 0.6347    | 
346     | 0.7262    | 0.6347    | 
347     | 0.7262    | 0.6349    | 
348     | 0.726     | 0.6347    | 
349     | 0.726     | 0.6347    | 
350     | 0.7258    | 0.635     | 
351     | 0.7264    | 0.6358    | 
352     | 0.7266    | 0.6367    | 
353     | 0.7279    | 0.6369    | 
354     | 0.7276    | 0.6365    | 
355     | 0.7277    | 0.6377    | 
356     | 0.7277    | 0.6383    | 
357     | 0.7278    | 0.6377    | 
358     | 0.7278    | 0.6387    | 
359     | 0.7279    | 0.6394    | 
360     | 0.7282    | 0.6407    | 
361     | 0.7291    | 0.6402    | 
362     | 0.7293    | 0.6395    | 
363     | 0.7298    | 0.6391    | 
364     | 0.7302    | 0.6394    | 
365     | 0.7303    | 0.642     | 
366     | 0.7315    | 0.6418    | 
367     | 0.7322    | 0.642     | 
368     | 0.7324    | 0.6425    | 
369     | 0.7332    | 0.6415    | 
370     | 0.7338    | 0.6423    | 
371     | 0.734     | 0.6418    | 
372     | 0.7357    | 0.6426    | 
373     | 0.7356    | 0.6425    | 
374     | 0.7346    | 0.6425    | 
375     | 0.7359    | 0.6441    | 
376     | 0.7359    | 0.645     | 
377     | 0.7359    | 0.6463    | 
378     | 0.736     | 0.6457    | 
379     | 0.7356    | 0.646     | 
380     | 0.7349    | 0.6462    | 
381     | 0.7344    | 0.6466    | 
382     | 0.735     | 0.6449    | 
383     | 0.7359    | 0.6465    | 
384     | 0.736     | 0.646     | 
385     | 0.736     | 0.6465    | 
386     | 0.7368    | 0.6465    | 
387     | 0.7361    | 0.6473    | 
388     | 0.7361    | 0.6473    | 
389     | 0.7377    | 0.6481    | 
390     | 0.7372    | 0.6482    | 
391     | 0.7372    | 0.6477    | 
392     | 0.7374    | 0.6471    | 
393     | 0.7372    | 0.6471    | 
394     | 0.737     | 0.6471    | 
395     | 0.7373    | 0.6479    | 
396     | 0.7376    | 0.6474    | 
397     | 0.7375    | 0.6477    | 
398     | 0.7375    | 0.6479    | 
399     | 0.7387    | 0.6473    | 
400     | 0.7379    | 0.6453    | 
401     | 0.7378    | 0.6455    | 
402     | 0.7378    | 0.6453    | 
403     | 0.7381    | 0.646     | 
404     | 0.7376    | 0.6478    | 
405     | 0.7386    | 0.648     | 
406     | 0.7394    | 0.6477    | 
407     | 0.7398    | 0.6483    | 
408     | 0.7401    | 0.6492    | 
409     | 0.7403    | 0.6471    | 
410     | 0.7407    | 0.6486    | 
411     | 0.741     | 0.6499    | 
412     | 0.7407    | 0.6503    | 
413     | 0.7398    | 0.65      | 
414     | 0.7391    | 0.6511    | 
415     | 0.7404    | 0.651     | 
416     | 0.7407    | 0.651     | 
417     | 0.7405    | 0.65      | 
418     | 0.7403    | 0.6492    | 
419     | 0.7405    | 0.6486    | 
420     | 0.7406    | 0.651     | 
421     | 0.741     | 0.651     | 
422     | 0.7404    | 0.651     | 
423     | 0.7405    | 0.6505    | 
424     | 0.7405    | 0.6516    | 
425     | 0.7419    | 0.6513    | 
426     | 0.742     | 0.6521    | 
427     | 0.7422    | 0.6529    | 
428     | 0.7433    | 0.6531    | 
429     | 0.7432    | 0.6526    | 
430     | 0.7439    | 0.6529    | 
431     | 0.7445    | 0.654     | 
432     | 0.7441    | 0.6529    | 
433     | 0.7441    | 0.6523    | 
434     | 0.7442    | 0.6515    | 
435     | 0.744     | 0.6513    | 
436     | 0.7447    | 0.6511    | 
437     | 0.7458    | 0.6514    | 
438     | 0.746     | 0.6519    | 
439     | 0.7463    | 0.6529    | 
440     | 0.7457    | 0.6524    | 
441     | 0.7456    | 0.6516    | 
442     | 0.7461    | 0.651     | 
443     | 0.7469    | 0.6503    | 
444     | 0.747     | 0.6515    | 
445     | 0.7465    | 0.652     | 
446     | 0.7478    | 0.65      | 
447     | 0.7485    | 0.6503    | 
448     | 0.7478    | 0.6513    | 
449     | 0.7487    | 0.6534    | 
450     | 0.7487    | 0.6518    | 
451     | 0.7491    | 0.6532    | 
452     | 0.7498    | 0.6547    | 
453     | 0.7503    | 0.6552    | 
454     | 0.7501    | 0.6553    | 
455     | 0.7501    | 0.6546    | 
456     | 0.75      | 0.6545    | 
457     | 0.7511    | 0.6539    | 
458     | 0.7516    | 0.653     | 
459     | 0.7523    | 0.6565    | 
460     | 0.7522    | 0.6562    | 
461     | 0.752     | 0.657     | 
462     | 0.752     | 0.6553    | 
463     | 0.753     | 0.6562    | 
464     | 0.7523    | 0.6557    | 
465     | 0.7524    | 0.6564    | 
466     | 0.7534    | 0.6564    | 
467     | 0.7531    | 0.6554    | 
468     | 0.753     | 0.6555    | 
469     | 0.7533    | 0.6557    | 
470     | 0.7537    | 0.6558    | 
471     | 0.7534    | 0.6552    | 
472     | 0.7535    | 0.6555    | 
473     | 0.7542    | 0.6555    | 
474     | 0.7542    | 0.6554    | 
475     | 0.754     | 0.6554    | 
476     | 0.7541    | 0.6566    | 
477     | 0.7544    | 0.6576    | 
478     | 0.7546    | 0.6577    | 
479     | 0.7544    | 0.6583    | 
480     | 0.7544    | 0.6586    | 
481     | 0.7542    | 0.658     | 
482     | 0.7542    | 0.6583    | 
483     | 0.7545    | 0.6593    | 
484     | 0.7543    | 0.6604    | 
485     | 0.7564    | 0.6594    | 
486     | 0.757     | 0.6606    | 
487     | 0.7567    | 0.6602    | 
488     | 0.7567    | 0.6617    | 
489     | 0.7567    | 0.6615    | 
490     | 0.7573    | 0.6618    | 
491     | 0.7565    | 0.6621    | 
492     | 0.7569    | 0.6636    | 
493     | 0.7568    | 0.6627    | 
494     | 0.7571    | 0.6621    | 
495     | 0.7573    | 0.6629    | 
496     | 0.7574    | 0.6624    | 
497     | 0.7578    | 0.6624    | 
498     | 0.7573    | 0.6625    | 
499     | 0.7584    | 0.663     | 
500     | 0.7576    | 0.661     | 
501     | 0.7575    | 0.6646    | 
