java -jar RankLib-2.14.jar -train ../data/experiment/parsetree_train.txt -test ../data/experiment/parsetree_test.txt -validate ../data/experiment/parsetree_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_parsetree.txt

Discard orig. features
Training data:	../data/experiment/parsetree_train.txt
Test data:	../data/experiment/parsetree_test.txt
Validation data:	../data/experiment/parsetree_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_parsetree.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/parsetree_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/parsetree_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/parsetree_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
185     | 0.6757    | 0.5752    | 
186     | 0.675     | 0.5748    | 
187     | 0.6748    | 0.5745    | 
188     | 0.6747    | 0.5743    | 
189     | 0.6746    | 0.5739    | 
190     | 0.6762    | 0.5738    | 
191     | 0.6761    | 0.5735    | 
192     | 0.6768    | 0.5772    | 
193     | 0.6771    | 0.5758    | 
194     | 0.6767    | 0.5774    | 
195     | 0.6778    | 0.5777    | 
196     | 0.6773    | 0.5777    | 
197     | 0.678     | 0.5781    | 
198     | 0.6781    | 0.5776    | 
199     | 0.6797    | 0.5778    | 
200     | 0.6796    | 0.5752    | 
201     | 0.6796    | 0.575     | 
202     | 0.6798    | 0.5751    | 
203     | 0.6797    | 0.5747    | 
204     | 0.6803    | 0.5754    | 
205     | 0.6801    | 0.5726    | 
206     | 0.6808    | 0.5749    | 
207     | 0.6807    | 0.5749    | 
208     | 0.6812    | 0.5758    | 
209     | 0.6818    | 0.5767    | 
210     | 0.6817    | 0.5769    | 
211     | 0.6818    | 0.5781    | 
212     | 0.6827    | 0.5798    | 
213     | 0.6821    | 0.5794    | 
214     | 0.6823    | 0.5798    | 
215     | 0.6823    | 0.5798    | 
216     | 0.6816    | 0.5811    | 
217     | 0.6815    | 0.5781    | 
218     | 0.6816    | 0.5783    | 
219     | 0.6816    | 0.5798    | 
220     | 0.6822    | 0.5795    | 
221     | 0.6831    | 0.581     | 
222     | 0.6836    | 0.5813    | 
223     | 0.6837    | 0.5821    | 
224     | 0.6835    | 0.5823    | 
225     | 0.6828    | 0.5809    | 
226     | 0.683     | 0.5824    | 
227     | 0.6836    | 0.5812    | 
228     | 0.6839    | 0.582     | 
229     | 0.6842    | 0.5817    | 
230     | 0.6829    | 0.5827    | 
231     | 0.684     | 0.5819    | 
232     | 0.6844    | 0.5818    | 
233     | 0.6847    | 0.5829    | 
234     | 0.6847    | 0.5828    | 
235     | 0.6844    | 0.5827    | 
