java -jar RankLib-2.14.jar -train ../data/experiment/unigram_pos_train.txt -test ../data/experiment/unigram_pos_test.txt -validate ../data/experiment/unigram_pos_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_unigram_pos.txt

Discard orig. features
Training data:	../data/experiment/unigram_pos_train.txt
Test data:	../data/experiment/unigram_pos_test.txt
Validation data:	../data/experiment/unigram_pos_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_unigram_pos.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/unigram_pos_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/unigram_pos_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/unigram_pos_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
394     | 0.6795    | 0.6018    | 
395     | 0.68      | 0.601     | 
396     | 0.6805    | 0.6015    | 
397     | 0.6814    | 0.6029    | 
398     | 0.6819    | 0.6034    | 
399     | 0.6821    | 0.6037    | 
400     | 0.6824    | 0.6055    | 
401     | 0.6821    | 0.6051    | 
402     | 0.6822    | 0.6055    | 
403     | 0.6828    | 0.6052    | 
404     | 0.6831    | 0.6056    | 
405     | 0.6832    | 0.6058    | 
406     | 0.6835    | 0.6066    | 
407     | 0.6835    | 0.6083    | 
408     | 0.6835    | 0.6063    | 
409     | 0.6837    | 0.6058    | 
410     | 0.684     | 0.6063    | 
411     | 0.6835    | 0.607     | 
412     | 0.6831    | 0.607     | 
413     | 0.684     | 0.6045    | 
414     | 0.684     | 0.6074    | 
415     | 0.6846    | 0.6068    | 
416     | 0.684     | 0.6074    | 
417     | 0.6843    | 0.6074    | 
418     | 0.6835    | 0.6069    | 
419     | 0.6845    | 0.6066    | 
420     | 0.6852    | 0.6075    | 
421     | 0.6856    | 0.608     | 
422     | 0.6853    | 0.6068    | 
423     | 0.6854    | 0.6073    | 
424     | 0.6852    | 0.6071    | 
425     | 0.6853    | 0.6076    | 
426     | 0.6858    | 0.6069    | 
427     | 0.6856    | 0.6075    | 
428     | 0.6857    | 0.6068    | 
429     | 0.6865    | 0.6074    | 
430     | 0.6876    | 0.6069    | 
431     | 0.6879    | 0.607     | 
432     | 0.6884    | 0.6085    | 
433     | 0.6876    | 0.6065    | 
434     | 0.6887    | 0.6064    | 
435     | 0.6885    | 0.6081    | 
436     | 0.6887    | 0.6073    | 
437     | 0.689     | 0.6071    | 
438     | 0.6891    | 0.6071    | 
439     | 0.6895    | 0.607     | 
440     | 0.6893    | 0.607     | 
441     | 0.6897    | 0.6071    | 
442     | 0.6904    | 0.6078    | 
443     | 0.69      | 0.6077    | 
444     | 0.6904    | 0.6085    | 
445     | 0.6906    | 0.6078    | 
446     | 0.691     | 0.6079    | 
447     | 0.691     | 0.6079    | 
448     | 0.6913    | 0.6079    | 
449     | 0.6917    | 0.6096    | 
450     | 0.6918    | 0.6094    | 
451     | 0.6922    | 0.6092    | 
452     | 0.6921    | 0.6085    | 
453     | 0.6927    | 0.6083    | 
454     | 0.6939    | 0.6101    | 
455     | 0.6939    | 0.6087    | 
456     | 0.6935    | 0.6115    | 
457     | 0.6937    | 0.6082    | 
458     | 0.6934    | 0.608     | 
459     | 0.6946    | 0.6067    | 
460     | 0.6946    | 0.6067    | 
461     | 0.6953    | 0.6068    | 
462     | 0.6945    | 0.6068    | 
463     | 0.6945    | 0.6067    | 
464     | 0.6945    | 0.6064    | 
465     | 0.695     | 0.6062    | 
466     | 0.6945    | 0.6055    | 
467     | 0.695     | 0.6071    | 
468     | 0.6948    | 0.6074    | 
469     | 0.6946    | 0.6094    | 
470     | 0.6945    | 0.6089    | 
471     | 0.6945    | 0.6091    | 
472     | 0.6944    | 0.6096    | 
473     | 0.6951    | 0.6104    | 
474     | 0.694     | 0.6105    | 
475     | 0.694     | 0.6109    | 
476     | 0.6942    | 0.6113    | 
477     | 0.6946    | 0.6107    | 
478     | 0.6946    | 0.6109    | 
479     | 0.6949    | 0.6114    | 
480     | 0.6952    | 0.6114    | 
481     | 0.695     | 0.6113    | 
482     | 0.6949    | 0.6122    | 
483     | 0.6941    | 0.6116    | 
484     | 0.695     | 0.6124    | 
485     | 0.696     | 0.6108    | 
486     | 0.6977    | 0.6127    | 
487     | 0.6973    | 0.6135    | 
488     | 0.6987    | 0.6149    | 
489     | 0.6973    | 0.6148    | 
490     | 0.6987    | 0.6158    | 
491     | 0.699     | 0.6158    | 
492     | 0.6992    | 0.616     | 
493     | 0.6993    | 0.6164    | 
494     | 0.6999    | 0.6167    | 
495     | 0.7       | 0.6176    | 
496     | 0.7003    | 0.617     | 
497     | 0.7009    | 0.6169    | 
498     | 0.7001    | 0.6165    | 
499     | 0.7005    | 0.6169    | 
500     | 0.7004    | 0.6181    | 
501     | 0.6993    | 0.6178    | 
502     | 0.6989    | 0.6187    | 
503     | 0.6989    | 0.6181    | 
504     | 0.6993    | 0.6185    | 
505     | 0.7006    | 0.619     | 
506     | 0.7004    | 0.6193    | 
507     | 0.7004    | 0.6191    | 
508     | 0.7003    | 0.6186    | 
509     | 0.7003    | 0.6181    | 
510     | 0.7013    | 0.6195    | 
511     | 0.7011    | 0.6202    | 
512     | 0.7016    | 0.6197    | 
