java -jar RankLib-2.14.jar -train ../data/experiment/before_after_train.txt -test ../data/experiment/before_after_test.txt -validate ../data/experiment/before_after_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_before_after.txt

Discard orig. features
Training data:	../data/experiment/before_after_train.txt
Test data:	../data/experiment/before_after_test.txt
Validation data:	../data/experiment/before_after_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_before_after.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/before_after_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/before_after_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/before_after_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
139     | 0.7224    | 0.6407    | 
140     | 0.7227    | 0.6398    | 
141     | 0.7227    | 0.64      | 
142     | 0.7242    | 0.6404    | 
143     | 0.726     | 0.642     | 
144     | 0.7268    | 0.6422    | 
145     | 0.7252    | 0.6436    | 
146     | 0.7277    | 0.645     | 
147     | 0.73      | 0.6449    | 
148     | 0.7299    | 0.6438    | 
149     | 0.7307    | 0.6472    | 
150     | 0.7305    | 0.6446    | 
151     | 0.7301    | 0.6449    | 
152     | 0.7311    | 0.6482    | 
153     | 0.7322    | 0.6493    | 
154     | 0.7316    | 0.6479    | 
155     | 0.7327    | 0.6484    | 
156     | 0.7332    | 0.6489    | 
157     | 0.7337    | 0.6503    | 
158     | 0.7336    | 0.6505    | 
159     | 0.7335    | 0.65      | 
160     | 0.7344    | 0.6494    | 
161     | 0.7348    | 0.6516    | 
162     | 0.7347    | 0.6524    | 
163     | 0.7349    | 0.6524    | 
164     | 0.7356    | 0.653     | 
165     | 0.7354    | 0.6558    | 
166     | 0.7357    | 0.6563    | 
167     | 0.7373    | 0.6547    | 
168     | 0.7372    | 0.6552    | 
169     | 0.7376    | 0.6551    | 
170     | 0.7367    | 0.6566    | 
171     | 0.737     | 0.6552    | 
172     | 0.7366    | 0.6553    | 
173     | 0.7375    | 0.655     | 
174     | 0.7376    | 0.6551    | 
175     | 0.7381    | 0.6539    | 
176     | 0.739     | 0.6545    | 
177     | 0.7381    | 0.6541    | 
178     | 0.7381    | 0.6551    | 
179     | 0.7378    | 0.6555    | 
180     | 0.7384    | 0.6551    | 
181     | 0.739     | 0.6544    | 
182     | 0.7397    | 0.6548    | 
183     | 0.7396    | 0.6548    | 
184     | 0.7396    | 0.6554    | 
185     | 0.7395    | 0.6561    | 
186     | 0.7396    | 0.6563    | 
187     | 0.74      | 0.6559    | 
188     | 0.7406    | 0.6569    | 
189     | 0.7404    | 0.6571    | 
190     | 0.7408    | 0.6575    | 
191     | 0.7401    | 0.6574    | 
192     | 0.7398    | 0.6573    | 
193     | 0.7398    | 0.6574    | 
194     | 0.7406    | 0.6589    | 
195     | 0.7406    | 0.659     | 
196     | 0.741     | 0.6594    | 
197     | 0.7421    | 0.6601    | 
198     | 0.7418    | 0.6612    | 
199     | 0.7429    | 0.6618    | 
200     | 0.7422    | 0.6629    | 
201     | 0.743     | 0.6614    | 
202     | 0.743     | 0.6621    | 
203     | 0.7436    | 0.662     | 
204     | 0.7437    | 0.6597    | 
205     | 0.743     | 0.6595    | 
206     | 0.7434    | 0.6597    | 
207     | 0.7434    | 0.6578    | 
208     | 0.7438    | 0.6584    | 
209     | 0.7444    | 0.659     | 
210     | 0.7449    | 0.6593    | 
211     | 0.7463    | 0.6626    | 
212     | 0.7461    | 0.6628    | 
213     | 0.7466    | 0.6632    | 
214     | 0.7474    | 0.6624    | 
215     | 0.7474    | 0.6627    | 
216     | 0.748     | 0.6628    | 
217     | 0.748     | 0.6629    | 
218     | 0.7489    | 0.6629    | 
219     | 0.7481    | 0.6626    | 
220     | 0.7484    | 0.6628    | 
221     | 0.7489    | 0.6636    | 
222     | 0.7491    | 0.6642    | 
223     | 0.7494    | 0.6633    | 
224     | 0.7491    | 0.663     | 
225     | 0.7495    | 0.6641    | 
226     | 0.7499    | 0.6643    | 
227     | 0.7501    | 0.6643    | 
228     | 0.7505    | 0.6644    | 
229     | 0.7514    | 0.6623    | 
230     | 0.7523    | 0.6639    | 
231     | 0.7524    | 0.6641    | 
232     | 0.7524    | 0.664     | 
233     | 0.7524    | 0.664     | 
234     | 0.7524    | 0.6641    | 
