java -jar RankLib-2.14.jar -train ../data/experiment/ss_ans_train.txt -test ../data/experiment/ss_ans_test.txt -validate ../data/experiment/ss_ans_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_ss_ans.txt

Discard orig. features
Training data:	../data/experiment/ss_ans_train.txt
Test data:	../data/experiment/ss_ans_test.txt
Validation data:	../data/experiment/ss_ans_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_ss_ans.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/ss_ans_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/ss_ans_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/ss_ans_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
255     | 0.9535    | 0.9222    | 
256     | 0.9535    | 0.9222    | 
257     | 0.9535    | 0.9222    | 
258     | 0.9538    | 0.9222    | 
259     | 0.9538    | 0.9222    | 
260     | 0.9538    | 0.9222    | 
261     | 0.9538    | 0.9222    | 
262     | 0.9538    | 0.9222    | 
263     | 0.9538    | 0.9222    | 
264     | 0.9538    | 0.9223    | 
265     | 0.9538    | 0.9228    | 
266     | 0.9538    | 0.9223    | 
267     | 0.9538    | 0.9223    | 
268     | 0.9538    | 0.9228    | 
269     | 0.9538    | 0.9228    | 
270     | 0.9538    | 0.9228    | 
271     | 0.9538    | 0.9228    | 
272     | 0.9538    | 0.9228    | 
273     | 0.9538    | 0.9223    | 
274     | 0.9538    | 0.9228    | 
275     | 0.9539    | 0.9228    | 
276     | 0.9539    | 0.9224    | 
277     | 0.9539    | 0.9224    | 
278     | 0.9539    | 0.9224    | 
279     | 0.9539    | 0.9224    | 
280     | 0.9539    | 0.9224    | 
281     | 0.9539    | 0.9224    | 
282     | 0.9539    | 0.9224    | 
283     | 0.9539    | 0.9224    | 
284     | 0.9539    | 0.9228    | 
285     | 0.9539    | 0.9228    | 
286     | 0.9539    | 0.9229    | 
287     | 0.9539    | 0.9229    | 
288     | 0.9539    | 0.9224    | 
289     | 0.9539    | 0.9224    | 
290     | 0.9539    | 0.9224    | 
291     | 0.9539    | 0.9224    | 
292     | 0.9539    | 0.9224    | 
293     | 0.9539    | 0.9224    | 
294     | 0.9539    | 0.9224    | 
295     | 0.9539    | 0.9224    | 
296     | 0.9539    | 0.9224    | 
297     | 0.9539    | 0.9224    | 
298     | 0.9539    | 0.9224    | 
299     | 0.9539    | 0.9224    | 
300     | 0.9539    | 0.9224    | 
301     | 0.9539    | 0.9224    | 
302     | 0.9539    | 0.9224    | 
303     | 0.9539    | 0.9224    | 
304     | 0.9539    | 0.9224    | 
305     | 0.9539    | 0.9224    | 
306     | 0.9539    | 0.9224    | 
307     | 0.9539    | 0.9224    | 
308     | 0.9539    | 0.9224    | 
309     | 0.9539    | 0.9224    | 
310     | 0.9539    | 0.9224    | 
311     | 0.9539    | 0.9224    | 
312     | 0.9539    | 0.9224    | 
313     | 0.9539    | 0.9224    | 
314     | 0.9539    | 0.9224    | 
315     | 0.9539    | 0.9224    | 
316     | 0.9539    | 0.9224    | 
317     | 0.9539    | 0.9224    | 
318     | 0.9539    | 0.9224    | 
319     | 0.9539    | 0.9229    | 
320     | 0.9539    | 0.922     | 
321     | 0.9539    | 0.922     | 
322     | 0.9539    | 0.922     | 
323     | 0.9539    | 0.9228    | 
324     | 0.9539    | 0.9228    | 
325     | 0.9539    | 0.9229    | 
326     | 0.9539    | 0.9229    | 
327     | 0.9539    | 0.9229    | 
328     | 0.9539    | 0.922     | 
329     | 0.9539    | 0.9229    | 
330     | 0.9539    | 0.9229    | 
331     | 0.9539    | 0.922     | 
332     | 0.9539    | 0.9229    | 
333     | 0.9539    | 0.922     | 
334     | 0.9539    | 0.922     | 
335     | 0.9539    | 0.9225    | 
336     | 0.9539    | 0.9225    | 
337     | 0.9539    | 0.9225    | 
338     | 0.9539    | 0.9225    | 
339     | 0.9539    | 0.9225    | 
340     | 0.9539    | 0.9225    | 
341     | 0.9539    | 0.9225    | 
342     | 0.9539    | 0.9225    | 
343     | 0.9539    | 0.9225    | 
344     | 0.9539    | 0.9225    | 
345     | 0.9539    | 0.9225    | 
346     | 0.9539    | 0.9234    | 
347     | 0.9539    | 0.9234    | 
348     | 0.9539    | 0.9225    | 
349     | 0.9539    | 0.9225    | 
350     | 0.9539    | 0.9225    | 
351     | 0.9539    | 0.9225    | 
352     | 0.9539    | 0.9225    | 
353     | 0.9539    | 0.9234    | 
354     | 0.9539    | 0.9233    | 
355     | 0.9539    | 0.9233    | 
356     | 0.9539    | 0.9234    | 
357     | 0.9539    | 0.9234    | 
358     | 0.9539    | 0.9234    | 
359     | 0.9539    | 0.9234    | 
360     | 0.9539    | 0.9234    | 
361     | 0.9539    | 0.9234    | 
362     | 0.9539    | 0.9234    | 
363     | 0.9539    | 0.9234    | 
364     | 0.9539    | 0.9234    | 
365     | 0.9539    | 0.9234    | 
366     | 0.9539    | 0.9234    | 
367     | 0.9539    | 0.9234    | 
368     | 0.9539    | 0.9234    | 
369     | 0.9539    | 0.9234    | 
370     | 0.9539    | 0.9234    | 
371     | 0.9539    | 0.9234    | 
372     | 0.9539    | 0.9234    | 
373     | 0.9539    | 0.9234    | 
374     | 0.9539    | 0.9234    | 
375     | 0.9539    | 0.9234    | 
376     | 0.9539    | 0.9234    | 
377     | 0.9539    | 0.9234    | 
378     | 0.9539    | 0.9234    | 
379     | 0.9539    | 0.9234    | 
380     | 0.9539    | 0.9234    | 
381     | 0.9539    | 0.9234    | 
382     | 0.9539    | 0.9234    | 
383     | 0.9539    | 0.9234    | 
384     | 0.9539    | 0.9234    | 
385     | 0.9539    | 0.9234    | 
386     | 0.9539    | 0.9234    | 
387     | 0.9539    | 0.9234    | 
388     | 0.9539    | 0.9234    | 
389     | 0.9539    | 0.9234    | 
390     | 0.9539    | 0.9234    | 
391     | 0.9539    | 0.9234    | 
392     | 0.9539    | 0.9234    | 
393     | 0.9539    | 0.9234    | 
394     | 0.9539    | 0.9234    | 
395     | 0.9539    | 0.9234    | 
396     | 0.9539    | 0.9234    | 
397     | 0.9539    | 0.9234    | 
398     | 0.9539    | 0.9234    | 
399     | 0.9539    | 0.9234    | 
400     | 0.9539    | 0.9234    | 
401     | 0.9539    | 0.9234    | 
402     | 0.9539    | 0.9226    | 
403     | 0.9539    | 0.9226    | 
404     | 0.9539    | 0.9234    | 
405     | 0.9539    | 0.9234    | 
406     | 0.9539    | 0.9234    | 
407     | 0.9539    | 0.9234    | 
408     | 0.9539    | 0.9234    | 
409     | 0.9539    | 0.9234    | 
410     | 0.9539    | 0.9234    | 
411     | 0.9539    | 0.9239    | 
412     | 0.9539    | 0.9239    | 
413     | 0.9539    | 0.9239    | 
414     | 0.9539    | 0.9239    | 
415     | 0.9539    | 0.9239    | 
416     | 0.9539    | 0.9239    | 
417     | 0.9539    | 0.9239    | 
418     | 0.9539    | 0.9239    | 
419     | 0.9539    | 0.9231    | 
420     | 0.9539    | 0.9231    | 
421     | 0.9539    | 0.9231    | 
422     | 0.9539    | 0.9231    | 
423     | 0.9539    | 0.9231    | 
424     | 0.9539    | 0.9231    | 
425     | 0.9539    | 0.9231    | 
426     | 0.9539    | 0.9231    | 
427     | 0.9539    | 0.924     | 
428     | 0.9539    | 0.924     | 
429     | 0.9539    | 0.924     | 
430     | 0.9539    | 0.924     | 
431     | 0.9539    | 0.924     | 
432     | 0.9539    | 0.9231    | 
433     | 0.9539    | 0.924     | 
434     | 0.9539    | 0.924     | 
435     | 0.9539    | 0.924     | 
436     | 0.9539    | 0.924     | 
437     | 0.9539    | 0.924     | 
438     | 0.9539    | 0.924     | 
439     | 0.9539    | 0.924     | 
440     | 0.9539    | 0.924     | 
441     | 0.9539    | 0.924     | 
442     | 0.9539    | 0.924     | 
443     | 0.9539    | 0.924     | 
444     | 0.9539    | 0.924     | 
445     | 0.9539    | 0.924     | 
446     | 0.9539    | 0.924     | 
447     | 0.9539    | 0.924     | 
448     | 0.9539    | 0.924     | 
449     | 0.9539    | 0.924     | 
450     | 0.9539    | 0.924     | 
451     | 0.9539    | 0.924     | 
452     | 0.9539    | 0.924     | 
453     | 0.9539    | 0.924     | 
454     | 0.9539    | 0.924     | 
455     | 0.9539    | 0.924     | 
456     | 0.9539    | 0.924     | 
457     | 0.9539    | 0.924     | 
458     | 0.9539    | 0.924     | 
459     | 0.9539    | 0.924     | 
460     | 0.9539    | 0.924     | 
461     | 0.9539    | 0.924     | 
462     | 0.9539    | 0.924     | 
463     | 0.9539    | 0.924     | 
464     | 0.9539    | 0.924     | 
465     | 0.9539    | 0.924     | 
466     | 0.9539    | 0.924     | 
467     | 0.9539    | 0.924     | 
468     | 0.9539    | 0.924     | 
469     | 0.9539    | 0.924     | 
470     | 0.9539    | 0.924     | 
471     | 0.9539    | 0.924     | 
472     | 0.9539    | 0.924     | 
473     | 0.9539    | 0.924     | 
474     | 0.9539    | 0.924     | 
475     | 0.9539    | 0.924     | 
476     | 0.9539    | 0.924     | 
477     | 0.9539    | 0.924     | 
478     | 0.9539    | 0.924     | 
479     | 0.9539    | 0.924     | 
480     | 0.9539    | 0.924     | 
481     | 0.9539    | 0.924     | 
482     | 0.9539    | 0.924     | 
483     | 0.9539    | 0.924     | 
484     | 0.9539    | 0.924     | 
485     | 0.9539    | 0.924     | 
486     | 0.9539    | 0.924     | 
487     | 0.9539    | 0.924     | 
488     | 0.9539    | 0.924     | 
489     | 0.9539    | 0.924     | 
490     | 0.9539    | 0.924     | 
491     | 0.9539    | 0.924     | 
492     | 0.9539    | 0.924     | 
493     | 0.9539    | 0.924     | 
494     | 0.9539    | 0.924     | 
495     | 0.9539    | 0.924     | 
496     | 0.9539    | 0.924     | 
497     | 0.9539    | 0.924     | 
498     | 0.9539    | 0.924     | 
499     | 0.9539    | 0.924     | 
500     | 0.9539    | 0.924     | 
501     | 0.9539    | 0.924     | 
502     | 0.9539    | 0.924     | 
503     | 0.9539    | 0.924     | 
504     | 0.9539    | 0.924     | 
505     | 0.9539    | 0.924     | 
506     | 0.9539    | 0.924     | 
507     | 0.9539    | 0.924     | 
508     | 0.9539    | 0.924     | 
509     | 0.9539    | 0.924     | 
510     | 0.9539    | 0.924     | 
511     | 0.9539    | 0.924     | 
512     | 0.9539    | 0.924     | 
513     | 0.9539    | 0.924     | 
514     | 0.9539    | 0.924     | 
515     | 0.9539    | 0.924     | 
516     | 0.9539    | 0.924     | 
517     | 0.9539    | 0.924     | 
518     | 0.9539    | 0.924     | 
519     | 0.9539    | 0.924     | 
520     | 0.9539    | 0.924     | 
521     | 0.9539    | 0.924     | 
522     | 0.9539    | 0.924     | 
523     | 0.9539    | 0.924     | 
524     | 0.9539    | 0.924     | 
525     | 0.9539    | 0.924     | 
526     | 0.9539    | 0.924     | 
527     | 0.9539    | 0.924     | 
528     | 0.9539    | 0.924     | 
529     | 0.9539    | 0.924     | 
530     | 0.9539    | 0.924     | 
531     | 0.9539    | 0.924     | 
532     | 0.9539    | 0.924     | 
533     | 0.9539    | 0.924     | 
534     | 0.9539    | 0.924     | 
535     | 0.9539    | 0.924     | 
536     | 0.9539    | 0.924     | 
537     | 0.9539    | 0.924     | 
538     | 0.9539    | 0.924     | 
539     | 0.9539    | 0.924     | 
540     | 0.9539    | 0.9241    | 
541     | 0.9539    | 0.9241    | 
542     | 0.9539    | 0.9241    | 
543     | 0.9539    | 0.9241    | 
544     | 0.9539    | 0.9241    | 
545     | 0.9539    | 0.9241    | 
546     | 0.9539    | 0.9241    | 
547     | 0.9539    | 0.9241    | 
548     | 0.9539    | 0.9241    | 
549     | 0.9539    | 0.9241    | 
550     | 0.9539    | 0.924     | 
551     | 0.9539    | 0.924     | 
552     | 0.9539    | 0.924     | 
553     | 0.9539    | 0.924     | 
554     | 0.9539    | 0.924     | 
555     | 0.9539    | 0.9241    | 
556     | 0.9539    | 0.9241    | 
557     | 0.9539    | 0.9241    | 
558     | 0.9539    | 0.9241    | 
559     | 0.9539    | 0.9241    | 
560     | 0.9539    | 0.9241    | 
561     | 0.9539    | 0.9241    | 
562     | 0.9539    | 0.9241    | 
563     | 0.9539    | 0.9241    | 
564     | 0.9539    | 0.9241    | 
565     | 0.9539    | 0.9241    | 
566     | 0.9539    | 0.9241    | 
567     | 0.9539    | 0.9241    | 
568     | 0.9539    | 0.9241    | 
569     | 0.9539    | 0.9241    | 
