java -jar RankLib-2.14.jar -train ../data/experiment/before_last_after_first_train.txt -test ../data/experiment/before_last_after_first_test.txt -validate ../data/experiment/before_last_after_first_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_before_last_after_first.txt


Discard orig. features
Training data:	../data/experiment/before_last_after_first_train.txt
Test data:	../data/experiment/before_last_after_first_test.txt
Validation data:	../data/experiment/before_last_after_first_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_before_last_after_first.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/before_last_after_first_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/before_last_after_first_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/before_last_after_first_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
137     | 0.6033    | 0.5671    | 
138     | 0.6033    | 0.5667    | 
139     | 0.6026    | 0.5659    | 
140     | 0.6027    | 0.5665    | 
141     | 0.6035    | 0.5686    | 
142     | 0.6029    | 0.5685    | 
143     | 0.6038    | 0.5685    | 
144     | 0.6025    | 0.5694    | 
145     | 0.6021    | 0.5685    | 
146     | 0.6016    | 0.5659    | 
147     | 0.6017    | 0.5659    | 
148     | 0.6026    | 0.5657    | 
149     | 0.6031    | 0.5659    | 
150     | 0.6035    | 0.5658    | 
151     | 0.6042    | 0.5657    | 
152     | 0.6076    | 0.5688    | 
153     | 0.6075    | 0.5684    | 
154     | 0.6079    | 0.5699    | 
155     | 0.6079    | 0.571     | 
156     | 0.6085    | 0.5713    | 
157     | 0.6096    | 0.5715    | 
158     | 0.6095    | 0.5713    | 
159     | 0.6089    | 0.5707    | 
160     | 0.6108    | 0.5669    | 
161     | 0.6101    | 0.567     | 
162     | 0.6105    | 0.567     | 
163     | 0.6114    | 0.5673    | 
164     | 0.6101    | 0.5668    | 
165     | 0.6103    | 0.5666    | 
166     | 0.6094    | 0.5668    | 
167     | 0.6096    | 0.5669    | 
168     | 0.6099    | 0.5668    | 
169     | 0.6109    | 0.5662    | 
170     | 0.61      | 0.5647    | 
171     | 0.6102    | 0.5654    | 
172     | 0.6109    | 0.567     | 
173     | 0.6106    | 0.5655    | 
174     | 0.611     | 0.5655    | 
175     | 0.6102    | 0.5647    | 
176     | 0.6111    | 0.5652    | 
177     | 0.6108    | 0.5647    | 
178     | 0.6116    | 0.5659    | 
179     | 0.612     | 0.566     | 
180     | 0.6119    | 0.5658    | 
181     | 0.612     | 0.5669    | 
182     | 0.6112    | 0.5659    | 
183     | 0.6106    | 0.5657    | 
184     | 0.6104    | 0.5665    | 
185     | 0.6096    | 0.566     | 
186     | 0.6096    | 0.5656    | 
187     | 0.6099    | 0.5661    | 
188     | 0.6102    | 0.5659    | 
189     | 0.6102    | 0.5704    | 
190     | 0.6099    | 0.5652    | 
191     | 0.6103    | 0.5673    | 
192     | 0.6094    | 0.5656    | 
193     | 0.6096    | 0.5659    | 
194     | 0.6099    | 0.5652    | 
195     | 0.6103    | 0.5647    | 
196     | 0.6103    | 0.5655    | 
197     | 0.6104    | 0.5633    | 
198     | 0.6108    | 0.5643    | 
199     | 0.6103    | 0.5654    | 
200     | 0.6102    | 0.5664    | 
201     | 0.6094    | 0.5665    | 
202     | 0.6095    | 0.5659    | 
203     | 0.6093    | 0.567     | 
204     | 0.6093    | 0.5669    | 
205     | 0.6088    | 0.5667    | 
206     | 0.6088    | 0.5708    | 
207     | 0.6092    | 0.5713    | 
208     | 0.6103    | 0.5714    | 
209     | 0.6106    | 0.5717    | 
210     | 0.6101    | 0.5717    | 
211     | 0.6108    | 0.5686    | 
212     | 0.6109    | 0.5733    | 
213     | 0.6108    | 0.572     | 
214     | 0.6107    | 0.5735    | 
215     | 0.6109    | 0.572     | 
216     | 0.6111    | 0.5721    | 
217     | 0.6114    | 0.5716    | 
218     | 0.6108    | 0.5708    | 
219     | 0.6108    | 0.5708    | 
220     | 0.6106    | 0.5708    | 
221     | 0.6107    | 0.5709    | 
222     | 0.6109    | 0.5716    | 
223     | 0.6107    | 0.5712    | 
224     | 0.6106    | 0.5717    | 
225     | 0.611     | 0.5717    | 
226     | 0.6115    | 0.5719    | 
227     | 0.6118    | 0.5722    | 
228     | 0.6114    | 0.5728    | 
229     | 0.6115    | 0.5718    | 
230     | 0.6121    | 0.572     | 
231     | 0.6118    | 0.5728    | 
232     | 0.6118    | 0.5728    | 
233     | 0.6122    | 0.5732    | 
234     | 0.6125    | 0.5719    | 
235     | 0.6129    | 0.5708    | 
236     | 0.6129    | 0.5708    | 
237     | 0.6136    | 0.5718    | 
238     | 0.613     | 0.5729    | 
239     | 0.6134    | 0.5739    | 
240     | 0.6134    | 0.5734    | 
241     | 0.6154    | 0.5743    | 
242     | 0.6153    | 0.5734    | 
243     | 0.6153    | 0.574     | 
244     | 0.6138    | 0.5731    | 
245     | 0.6137    | 0.5719    | 
246     | 0.6136    | 0.5724    | 
247     | 0.6132    | 0.5727    | 
248     | 0.614     | 0.5727    | 
249     | 0.6146    | 0.5721    | 
250     | 0.6145    | 0.5728    | 
251     | 0.6141    | 0.5728    | 
252     | 0.6144    | 0.573     | 
253     | 0.6146    | 0.5744    | 
254     | 0.6136    | 0.5744    | 
255     | 0.6136    | 0.5744    | 
256     | 0.6136    | 0.573     | 
257     | 0.6131    | 0.5732    | 
258     | 0.6127    | 0.5719    | 
259     | 0.6128    | 0.572     | 
260     | 0.6129    | 0.5722    | 
261     | 0.6129    | 0.5722    | 
262     | 0.6127    | 0.5725    | 
263     | 0.6129    | 0.5724    | 
264     | 0.6139    | 0.5722    | 
265     | 0.6128    | 0.5726    | 
266     | 0.613     | 0.5726    | 
267     | 0.6132    | 0.5723    | 
268     | 0.6125    | 0.5716    | 
269     | 0.6131    | 0.573     | 
270     | 0.6131    | 0.573     | 
271     | 0.6126    | 0.5729    | 
272     | 0.6127    | 0.5724    | 
273     | 0.6127    | 0.573     | 
274     | 0.6127    | 0.5731    | 
275     | 0.6125    | 0.5731    | 
276     | 0.6124    | 0.5734    | 
277     | 0.6127    | 0.5727    | 
278     | 0.6126    | 0.5728    | 
279     | 0.6137    | 0.5722    | 
280     | 0.6135    | 0.5719    | 
281     | 0.6136    | 0.5725    | 
282     | 0.6133    | 0.5726    | 
283     | 0.6133    | 0.5709    | 
284     | 0.6135    | 0.5718    | 
285     | 0.6133    | 0.5719    | 
286     | 0.6142    | 0.5737    | 
287     | 0.6143    | 0.5721    | 
288     | 0.6148    | 0.5724    | 
289     | 0.6134    | 0.5738    | 
290     | 0.6134    | 0.5729    | 
291     | 0.6141    | 0.5726    | 
292     | 0.6137    | 0.5731    | 
293     | 0.6147    | 0.5727    | 
294     | 0.6143    | 0.573     | 
295     | 0.6137    | 0.571     | 
296     | 0.6146    | 0.571     | 
297     | 0.6147    | 0.5727    | 
298     | 0.6151    | 0.5727    | 
299     | 0.6151    | 0.5724    | 
300     | 0.6148    | 0.5731    | 
301     | 0.615     | 0.5734    | 
302     | 0.6149    | 0.5734    | 
303     | 0.6145    | 0.5718    | 
304     | 0.6146    | 0.5718    | 
305     | 0.6151    | 0.5713    | 
306     | 0.6133    | 0.572     | 
307     | 0.6134    | 0.572     | 
308     | 0.6141    | 0.5719    | 
309     | 0.6137    | 0.5718    | 
310     | 0.6158    | 0.5728    | 
311     | 0.6157    | 0.5727    | 
312     | 0.6156    | 0.5717    | 
313     | 0.6155    | 0.5713    | 
314     | 0.6154    | 0.571     | 
315     | 0.6155    | 0.5701    | 
316     | 0.6154    | 0.5711    | 
317     | 0.6154    | 0.5712    | 
318     | 0.6152    | 0.571     | 
319     | 0.6155    | 0.5708    | 
320     | 0.6148    | 0.5714    | 
321     | 0.615     | 0.5705    | 
322     | 0.6149    | 0.5704    | 
323     | 0.6154    | 0.57      | 
324     | 0.6153    | 0.5697    | 
325     | 0.6152    | 0.5698    | 
326     | 0.6152    | 0.5703    | 
327     | 0.6144    | 0.5714    | 
328     | 0.6151    | 0.5726    | 
329     | 0.6143    | 0.5723    | 
330     | 0.6146    | 0.5713    | 
331     | 0.6152    | 0.5713    | 
332     | 0.6152    | 0.571     | 
333     | 0.6157    | 0.5711    | 
334     | 0.616     | 0.5717    | 
335     | 0.615     | 0.5736    | 
336     | 0.615     | 0.5739    | 
337     | 0.6155    | 0.575     | 
338     | 0.6148    | 0.5741    | 
339     | 0.6166    | 0.5745    | 
340     | 0.6158    | 0.5723    | 
341     | 0.6155    | 0.572     | 
342     | 0.6156    | 0.5714    | 
343     | 0.615     | 0.5713    | 
344     | 0.6155    | 0.5713    | 
345     | 0.6155    | 0.5718    | 
346     | 0.6156    | 0.5719    | 
347     | 0.6153    | 0.5734    | 
348     | 0.615     | 0.5732    | 
349     | 0.6164    | 0.573     | 
350     | 0.6157    | 0.5731    | 
351     | 0.6167    | 0.5733    | 
352     | 0.6162    | 0.575     | 
353     | 0.6155    | 0.5725    | 
354     | 0.6156    | 0.5726    | 
355     | 0.6155    | 0.5734    | 
356     | 0.6166    | 0.5721    | 
357     | 0.6158    | 0.5714    | 
358     | 0.6159    | 0.5731    | 
359     | 0.6155    | 0.5719    | 
360     | 0.6157    | 0.5717    | 
361     | 0.6156    | 0.5718    | 
362     | 0.6158    | 0.5732    | 
363     | 0.6157    | 0.5718    | 
364     | 0.6149    | 0.5739    | 
365     | 0.6152    | 0.573     | 
366     | 0.6156    | 0.5719    | 
367     | 0.6168    | 0.5729    | 
368     | 0.6168    | 0.5733    | 
369     | 0.6165    | 0.5724    | 
370     | 0.6167    | 0.572     | 
371     | 0.616     | 0.5717    | 
372     | 0.6165    | 0.5725    | 
373     | 0.6155    | 0.5719    | 
374     | 0.6161    | 0.5723    | 
375     | 0.616     | 0.5721    | 
376     | 0.616     | 0.5733    | 
377     | 0.6151    | 0.5707    | 
378     | 0.6161    | 0.5734    | 
379     | 0.6171    | 0.573     | 
380     | 0.616     | 0.5723    | 
381     | 0.6175    | 0.5731    | 
382     | 0.6168    | 0.5732    | 
383     | 0.6168    | 0.5724    | 
384     | 0.6165    | 0.5731    | 
385     | 0.6174    | 0.573     | 
386     | 0.617     | 0.5731    | 
387     | 0.6163    | 0.5739    | 
388     | 0.6169    | 0.5737    | 
389     | 0.6172    | 0.5737    | 
390     | 0.6179    | 0.574     | 
391     | 0.6179    | 0.5742    | 
392     | 0.618     | 0.5744    | 
393     | 0.6175    | 0.5758    | 
394     | 0.6184    | 0.5766    | 
395     | 0.6171    | 0.5762    | 
396     | 0.6172    | 0.5752    | 
397     | 0.6171    | 0.5751    | 
398     | 0.6188    | 0.5755    | 
399     | 0.6192    | 0.5749    | 
400     | 0.6193    | 0.5748    | 
401     | 0.6192    | 0.5746    | 
402     | 0.6187    | 0.5745    | 
403     | 0.6189    | 0.5748    | 
404     | 0.6187    | 0.575     | 
405     | 0.6189    | 0.5747    | 
406     | 0.6187    | 0.5747    | 
407     | 0.6187    | 0.5747    | 
408     | 0.6187    | 0.5748    | 
409     | 0.6178    | 0.5737    | 
410     | 0.6186    | 0.574     | 
411     | 0.6181    | 0.5738    | 
412     | 0.6182    | 0.5738    | 
413     | 0.6187    | 0.5737    | 
414     | 0.6184    | 0.5736    | 
415     | 0.6184    | 0.5736    | 
416     | 0.6176    | 0.5738    | 
417     | 0.6172    | 0.5734    | 
418     | 0.6158    | 0.5734    | 
419     | 0.6163    | 0.5753    | 
420     | 0.6167    | 0.5753    | 
421     | 0.6168    | 0.5738    | 
422     | 0.6168    | 0.5738    | 
423     | 0.6181    | 0.574     | 
424     | 0.6177    | 0.5745    | 
425     | 0.6181    | 0.5745    | 
426     | 0.6183    | 0.5745    | 
427     | 0.6186    | 0.5746    | 
428     | 0.6181    | 0.5742    | 
429     | 0.6182    | 0.5742    | 
430     | 0.6193    | 0.5742    | 
431     | 0.6193    | 0.5746    | 
432     | 0.6188    | 0.5747    | 
433     | 0.6182    | 0.5747    | 
434     | 0.6183    | 0.5747    | 
435     | 0.6182    | 0.5747    | 
436     | 0.6184    | 0.5746    | 
437     | 0.618     | 0.5741    | 
438     | 0.6183    | 0.5739    | 
439     | 0.618     | 0.5739    | 
440     | 0.6189    | 0.5739    | 
441     | 0.6181    | 0.5751    | 
442     | 0.6183    | 0.5741    | 
443     | 0.6183    | 0.5742    | 
444     | 0.6182    | 0.5739    | 
445     | 0.6181    | 0.5743    | 
446     | 0.6179    | 0.5741    | 
447     | 0.6175    | 0.5744    | 
448     | 0.6173    | 0.5739    | 
449     | 0.6169    | 0.5743    | 
450     | 0.6172    | 0.5742    | 
451     | 0.6175    | 0.5754    | 
452     | 0.6172    | 0.5754    | 
453     | 0.6182    | 0.5753    | 
454     | 0.6181    | 0.5753    | 
455     | 0.6192    | 0.5754    | 
456     | 0.619     | 0.5754    | 
457     | 0.6185    | 0.5759    | 
458     | 0.6193    | 0.5768    | 
459     | 0.618     | 0.5758    | 
