java -jar RankLib-2.14.jar -train ../data/experiment/ans_train.txt -test ../data/experiment/ans_test.txt -validate ../data/experiment/ans_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_ans.txt

Discard orig. features
Training data:	../data/experiment/ans_train.txt
Test data:	../data/experiment/ans_test.txt
Validation data:	../data/experiment/ans_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_ans.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/ans_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/ans_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/ans_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
140     | 0.9446    | 0.9187    | 
141     | 0.9443    | 0.9187    | 
142     | 0.9443    | 0.9187    | 
143     | 0.9443    | 0.9187    | 
144     | 0.9443    | 0.9187    | 
145     | 0.9443    | 0.9187    | 
146     | 0.9441    | 0.9182    | 
147     | 0.9435    | 0.9182    | 
148     | 0.9442    | 0.9177    | 
149     | 0.9443    | 0.9177    | 
150     | 0.9444    | 0.9178    | 
151     | 0.9444    | 0.9177    | 
152     | 0.9446    | 0.9183    | 
153     | 0.9443    | 0.9183    | 
154     | 0.9443    | 0.9183    | 
155     | 0.9441    | 0.9177    | 
156     | 0.9443    | 0.9182    | 
157     | 0.9439    | 0.9182    | 
158     | 0.9439    | 0.9182    | 
159     | 0.9439    | 0.9182    | 
160     | 0.9441    | 0.9188    | 
161     | 0.9441    | 0.9187    | 
162     | 0.9441    | 0.9187    | 
163     | 0.9441    | 0.9187    | 
164     | 0.9442    | 0.9187    | 
165     | 0.9444    | 0.9192    | 
166     | 0.9444    | 0.9192    | 
167     | 0.9444    | 0.9193    | 
168     | 0.9444    | 0.9193    | 
169     | 0.9444    | 0.9193    | 
170     | 0.9444    | 0.9193    | 
171     | 0.9444    | 0.9193    | 
172     | 0.9444    | 0.9193    | 
173     | 0.9444    | 0.9193    | 
174     | 0.9444    | 0.9193    | 
175     | 0.9442    | 0.9193    | 
176     | 0.9442    | 0.9193    | 
177     | 0.9444    | 0.9193    | 
178     | 0.9448    | 0.9193    | 
179     | 0.9444    | 0.9193    | 
180     | 0.9444    | 0.9193    | 
181     | 0.9444    | 0.9197    | 
182     | 0.9444    | 0.9193    | 
183     | 0.9444    | 0.9197    | 
184     | 0.9444    | 0.9197    | 
185     | 0.9444    | 0.9197    | 
186     | 0.9443    | 0.9197    | 
187     | 0.9443    | 0.9197    | 
188     | 0.9443    | 0.9197    | 
189     | 0.9444    | 0.9197    | 
190     | 0.9441    | 0.9197    | 
191     | 0.9441    | 0.9197    | 
192     | 0.9441    | 0.9197    | 
193     | 0.9444    | 0.9197    | 
194     | 0.9441    | 0.9197    | 
195     | 0.9441    | 0.9197    | 
196     | 0.9441    | 0.918     | 
197     | 0.9441    | 0.918     | 
198     | 0.9441    | 0.9175    | 
199     | 0.9441    | 0.9175    | 
200     | 0.9439    | 0.9175    | 
201     | 0.9439    | 0.9175    | 
202     | 0.9441    | 0.9175    | 
203     | 0.9444    | 0.918     | 
204     | 0.9444    | 0.918     | 
205     | 0.9441    | 0.9175    | 
206     | 0.9441    | 0.9175    | 
207     | 0.9441    | 0.9175    | 
208     | 0.9441    | 0.9175    | 
209     | 0.9441    | 0.9175    | 
210     | 0.9441    | 0.9175    | 
211     | 0.9441    | 0.9175    | 
212     | 0.9441    | 0.9175    | 
213     | 0.9443    | 0.9175    | 
214     | 0.9446    | 0.918     | 
215     | 0.9446    | 0.918     | 
216     | 0.9449    | 0.918     | 
217     | 0.9451    | 0.9197    | 
218     | 0.9448    | 0.9192    | 
219     | 0.9448    | 0.9192    | 
220     | 0.9448    | 0.9192    | 
221     | 0.9448    | 0.9191    | 
